# Homebrew Version oracle: da12368691a124f3e22a00a02e6587e4f148f8d0
# Inputs: selected formula versions and exact-identity bottle runtime floors from the local registry snapshot, plus captured disagreement cases.
# identity	left	right	expected
luajit-openresty	2.1-20260824	2.1-20220310	1
luarocks	3.12.2	3.13.0	-1
luarocks	3.13.0	3.12.2	1
luv	1.44.2-1	1.52.1-0	-1
luv	1.45.0-0	1.52.1-0	-1
luv	1.48.0-2	1.52.1-0	-1
luv	1.50.0-1	1.52.1-0	-1
luv	1.51.0-1	1.52.1-0	-1
luv	1.52.1-0	1.44.2-1	1
luv	1.52.1-0	1.45.0-0	1
luv	1.52.1-0	1.48.0-2	1
luv	1.52.1-0	1.50.0-1	1
luv	1.52.1-0	1.51.0-1	1
lz4	1.10.0	1.9.3	1
lz4	1.10.0	1.9.4	1
lz4	1.9.3	1.10.0	-1
lz4	1.9.4	1.10.0	-1
lzip	1.25	1.26	-1
lzip	1.26	1.25	1
lzlib	1.13	1.16	-1
lzlib	1.14	1.16	-1
lzlib	1.15	1.16	-1
lzlib	1.16	1.13	1
lzlib	1.16	1.14	1
lzlib	1.16	1.15	1
m4	1.4.18	1.4.21	-1
m4	1.4.19	1.4.21	-1
m4	1.4.20	1.4.21	-1
m4	1.4.21	1.4.18	1
m4	1.4.21	1.4.19	1
m4	1.4.21	1.4.20	1
mad	0.15.1b	0.16.4	-1
mad	0.16.4	0.15.1b	1
maeparser	1.3.1	1.3.3	-1
maeparser	1.3.3	1.3.1	1
makedepend	1.0.10	1.0.9	1
makedepend	1.0.9	1.0.10	-1
mariadb-connector-c	3.4.1	3.4.9	-1
mariadb-connector-c	3.4.4	3.4.9	-1
mariadb-connector-c	3.4.5	3.4.9	-1
mariadb-connector-c	3.4.7	3.4.9	-1
mariadb-connector-c	3.4.8	3.4.9	-1
mariadb-connector-c	3.4.9	3.4.1	1
mariadb-connector-c	3.4.9	3.4.4	1
mariadb-connector-c	3.4.9	3.4.5	1
mariadb-connector-c	3.4.9	3.4.7	1
mariadb-connector-c	3.4.9	3.4.8	1
maven	3.9.11	3.9.16	-1
maven	3.9.16	3.9.11	1
maven	3.9.16	3.9.5	1
maven	3.9.16	3.9.9	1
maven	3.9.5	3.9.16	-1
maven	3.9.9	3.9.16	-1
mawk	1.3.4-20200120	1.3.4-20260302	-1
mawk	1.3.4-20230203	1.3.4-20260302	-1
mawk	1.3.4-20250131	1.3.4-20260302	-1
mawk	1.3.4-20260302	1.3.4-20200120	1
mawk	1.3.4-20260302	1.3.4-20230203	1
mawk	1.3.4-20260302	1.3.4-20250131	1
maxima	5.49.0	5.50.0	-1
maxima	5.50.0	5.49.0	1
mbedtls	3.0.0	4.2.0	-1
mbedtls	3.1.0	4.2.0	-1
mbedtls	3.2.1	4.2.0	-1
mbedtls	3.4.1	4.2.0	-1
mbedtls	3.6.0	4.2.0	-1
mbedtls	3.6.1	4.2.0	-1
mbedtls	3.6.2	4.2.0	-1
mbedtls	3.6.3	4.2.0	-1
mbedtls	3.6.4	4.2.0	-1
mbedtls	4.2.0	3.0.0	1
mbedtls	4.2.0	3.1.0	1
mbedtls	4.2.0	3.2.1	1
mbedtls	4.2.0	3.4.1	1
mbedtls	4.2.0	3.6.0	1
mbedtls	4.2.0	3.6.1	1
mbedtls	4.2.0	3.6.2	1
mbedtls	4.2.0	3.6.3	1
mbedtls	4.2.0	3.6.4	1
mbedtls@3	3.6.5	3.6.7	-1
mbedtls@3	3.6.6	3.6.7	-1
mbedtls@3	3.6.7	3.6.5	1
mbedtls@3	3.6.7	3.6.6	1
md4c	0.4.8	0.5.3	-1
md4c	0.5.2	0.5.3	-1
md4c	0.5.3	0.4.8	1
md4c	0.5.3	0.5.2	1
media-info	26.01	26.05	-1
media-info	26.05	26.01	1
mercurial	7.2.1	7.2.4	-1
mercurial	7.2.2	7.2.4	-1
mercurial	7.2.4	7.2.1	1
mercurial	7.2.4	7.2.2	1
mesa	20.2.1	26.2.1	-1
mesa	20.2.2	26.2.1	-1
mesa	20.3.1	26.2.1	-1
mesa	21.1.4	26.2.1	-1
mesa	21.1.5	26.2.1	-1
mesa	21.2.4	26.2.1	-1
mesa	21.3.1	26.2.1	-1
mesa	22.0.0	26.2.1	-1
mesa	22.0.1	26.2.1	-1
mesa	22.0.3	26.2.1	-1
mesa	22.0.5	26.2.1	-1
mesa	22.1.7	26.2.1	-1
mesa	22.2.3	26.2.1	-1
mesa	22.2.4	26.2.1	-1
mesa	22.3.0	26.2.1	-1
mesa	22.3.6	26.2.1	-1
mesa	23.3.2	26.2.1	-1
mesa	23.3.4	26.2.1	-1
mesa	24.0.6	26.2.1	-1
mesa	24.0.7	26.2.1	-1
mesa	24.1.2	26.2.1	-1
mesa	24.2.2	26.2.1	-1
mesa	24.2.4	26.2.1	-1
mesa	24.2.7	26.2.1	-1
mesa	24.2.8	26.2.1	-1
mesa	25.0.2	26.2.1	-1
mesa	25.0.3	26.2.1	-1
mesa	25.0.4	26.2.1	-1
mesa	25.1.0	26.2.1	-1
mesa	25.1.3	26.2.1	-1
mesa	25.1.5	26.2.1	-1
mesa	25.1.6	26.2.1	-1
mesa	25.1.7	26.2.1	-1
mesa	25.2.0	26.2.1	-1
mesa	25.2.1	26.2.1	-1
mesa	25.2.2	26.2.1	-1
mesa	25.2.3	26.2.1	-1
mesa	25.2.4	26.2.1	-1
mesa	25.2.5	26.2.1	-1
mesa	25.2.6	26.2.1	-1
mesa	25.3.0	26.2.1	-1
mesa	25.3.1	26.2.1	-1
mesa	25.3.2	26.2.1	-1
mesa	25.3.3	26.2.1	-1
mesa	25.3.4	26.2.1	-1
mesa	25.3.5	26.2.1	-1
mesa	26.0.0	26.2.1	-1
mesa	26.0.1	26.2.1	-1
mesa	26.0.2	26.2.1	-1
mesa	26.0.3	26.2.1	-1
mesa	26.0.4	26.2.1	-1
mesa	26.0.5	26.2.1	-1
mesa	26.0.6	26.2.1	-1
mesa	26.1.2	26.2.1	-1
mesa	26.1.3	26.2.1	-1
mesa	26.1.4	26.2.1	-1
mesa	26.2.0	26.2.1	-1
mesa	26.2.1	20.2.1	1
mesa	26.2.1	20.2.2	1
mesa	26.2.1	20.3.1	1
mesa	26.2.1	21.1.4	1
mesa	26.2.1	21.1.5	1
mesa	26.2.1	21.2.4	1
mesa	26.2.1	21.3.1	1
mesa	26.2.1	22.0.0	1
mesa	26.2.1	22.0.1	1
mesa	26.2.1	22.0.3	1
mesa	26.2.1	22.0.5	1
mesa	26.2.1	22.1.7	1
mesa	26.2.1	22.2.3	1
mesa	26.2.1	22.2.4	1
mesa	26.2.1	22.3.0	1
mesa	26.2.1	22.3.6	1
mesa	26.2.1	23.3.2	1
mesa	26.2.1	23.3.4	1
mesa	26.2.1	24.0.6	1
mesa	26.2.1	24.0.7	1
mesa	26.2.1	24.1.2	1
mesa	26.2.1	24.2.2	1
mesa	26.2.1	24.2.4	1
mesa	26.2.1	24.2.7	1
mesa	26.2.1	24.2.8	1
mesa	26.2.1	25.0.2	1
mesa	26.2.1	25.0.3	1
mesa	26.2.1	25.0.4	1
mesa	26.2.1	25.1.0	1
mesa	26.2.1	25.1.3	1
mesa	26.2.1	25.1.5	1
mesa	26.2.1	25.1.6	1
mesa	26.2.1	25.1.7	1
mesa	26.2.1	25.2.0	1
mesa	26.2.1	25.2.1	1
mesa	26.2.1	25.2.2	1
mesa	26.2.1	25.2.3	1
mesa	26.2.1	25.2.4	1
mesa	26.2.1	25.2.5	1
mesa	26.2.1	25.2.6	1
mesa	26.2.1	25.3.0	1
mesa	26.2.1	25.3.1	1
mesa	26.2.1	25.3.2	1
mesa	26.2.1	25.3.3	1
mesa	26.2.1	25.3.4	1
mesa	26.2.1	25.3.5	1
mesa	26.2.1	26.0.0	1
mesa	26.2.1	26.0.1	1
mesa	26.2.1	26.0.2	1
mesa	26.2.1	26.0.3	1
mesa	26.2.1	26.0.4	1
mesa	26.2.1	26.0.5	1
mesa	26.2.1	26.0.6	1
mesa	26.2.1	26.1.2	1
mesa	26.2.1	26.1.3	1
mesa	26.2.1	26.1.4	1
mesa	26.2.1	26.2.0	1
mesa-glu	9.0.2	9.0.3	-1
mesa-glu	9.0.3	9.0.2	1
meson	1.11.1	1.12.0	-1
meson	1.12.0	1.11.1	1
metalang99	1.13.3	1.13.5	-1
metalang99	1.13.5	1.13.3	1
mimalloc	3.4.3	3.5.0	-1
mimalloc	3.4.5	3.5.0	-1
mimalloc	3.5.0	3.4.3	1
mimalloc	3.5.0	3.4.5	1
minizip	1.2.12	1.3.2	-1
minizip	1.2.13	1.3.2	-1
minizip	1.3	1.3.2	-1
minizip	1.3.1	1.3.2	-1
minizip	1.3.2	1.2.12	1
minizip	1.3.2	1.2.13	1
minizip	1.3.2	1.3	1
minizip	1.3.2	1.3.1	1
minizip-ng	4.2.1	4.2.2	-1
minizip-ng	4.2.2	4.2.1	1
mkvtoolnix	100.0	101.0	-1
mkvtoolnix	101.0	100.0	1
mkvtoolnix	101.0	86.0	1
mkvtoolnix	101.0	95.0	1
mkvtoolnix	101.0	97.0	1
mkvtoolnix	86.0	101.0	-1
mkvtoolnix	95.0	101.0	-1
mkvtoolnix	97.0	101.0	-1
mlx	0.31.2	0.32.1	-1
mlx	0.32.0	0.32.1	-1
mlx	0.32.1	0.31.2	1
mlx	0.32.1	0.32.0	1
moarvm	2026.07	2026.08	-1
moarvm	2026.08	2026.07	1
molten-vk	1.4.0	1.4.2	-1
molten-vk	1.4.1	1.4.2	-1
molten-vk	1.4.2	1.4.0	1
molten-vk	1.4.2	1.4.1	1
mongo-c-driver	2.3.3	2.5.1	-1
mongo-c-driver	2.4.0	2.5.1	-1
mongo-c-driver	2.5.0	2.5.1	-1
mongo-c-driver	2.5.1	2.3.3	1
mongo-c-driver	2.5.1	2.4.0	1
mongo-c-driver	2.5.1	2.5.0	1
mpdecimal	2.5.1	4.0.1	-1
mpdecimal	4.0.0	4.0.1	-1
mpdecimal	4.0.1	2.5.1	1
mpdecimal	4.0.1	4.0.0	1
mpfr	3.1.5	4.2.2	-1
mpfr	4.0.0	4.2.2	-1
mpfr	4.0.1	4.2.2	-1
mpfr	4.0.2	4.2.2	-1
mpfr	4.1.0	4.2.2	-1
mpfr	4.1.0-p13	4.2.2	-1
mpfr	4.2.0	4.2.2	-1
mpfr	4.2.0-p12	4.2.2	-1
mpfr	4.2.1	4.2.2	-1
mpfr	4.2.1-p1	4.2.2	-1
mpfr	4.2.2	3.1.5	1
mpfr	4.2.2	4.0.0	1
mpfr	4.2.2	4.0.1	1
mpfr	4.2.2	4.0.2	1
mpfr	4.2.2	4.1.0	1
mpfr	4.2.2	4.1.0-p13	1
mpfr	4.2.2	4.2.0	1
mpfr	4.2.2	4.2.0-p12	1
mpfr	4.2.2	4.2.1	1
mpfr	4.2.2	4.2.1-p1	1
mpg123	1.25.10	1.33.7	-1
mpg123	1.25.12	1.33.7	-1
mpg123	1.26.3	1.33.7	-1
mpg123	1.26.4	1.33.7	-1
mpg123	1.28.2	1.33.7	-1
mpg123	1.29.2	1.33.7	-1
mpg123	1.29.3	1.33.7	-1
mpg123	1.31.1	1.33.7	-1
mpg123	1.31.2	1.33.7	-1
mpg123	1.31.3	1.33.7	-1
mpg123	1.32.1	1.33.7	-1
mpg123	1.32.10	1.33.7	-1
mpg123	1.32.3	1.33.7	-1
mpg123	1.32.6	1.33.7	-1
mpg123	1.32.7	1.33.7	-1
mpg123	1.32.9	1.33.7	-1
mpg123	1.33.0	1.33.7	-1
mpg123	1.33.2	1.33.7	-1
mpg123	1.33.3	1.33.7	-1
mpg123	1.33.4	1.33.7	-1
mpg123	1.33.5	1.33.7	-1
mpg123	1.33.6	1.33.7	-1
mpg123	1.33.7	1.25.10	1
mpg123	1.33.7	1.25.12	1
mpg123	1.33.7	1.26.3	1
mpg123	1.33.7	1.26.4	1
mpg123	1.33.7	1.28.2	1
mpg123	1.33.7	1.29.2	1
mpg123	1.33.7	1.29.3	1
mpg123	1.33.7	1.31.1	1
mpg123	1.33.7	1.31.2	1
mpg123	1.33.7	1.31.3	1
mpg123	1.33.7	1.32.1	1
mpg123	1.33.7	1.32.10	1
mpg123	1.33.7	1.32.3	1
mpg123	1.33.7	1.32.6	1
mpg123	1.33.7	1.32.7	1
mpg123	1.33.7	1.32.9	1
mpg123	1.33.7	1.33.0	1
mpg123	1.33.7	1.33.2	1
mpg123	1.33.7	1.33.3	1
mpg123	1.33.7	1.33.4	1
mpg123	1.33.7	1.33.5	1
mpg123	1.33.7	1.33.6	1
mpi4py	4.1.1	4.1.2	-1
mpi4py	4.1.2	4.1.1	1
mplayer	1.3.0	1.5	-1
mplayer	1.4	1.5	-1
mplayer	1.5	1.3.0	1
mplayer	1.5	1.4	1
mruby	3.3.0	4.0.0	-1
mruby	3.4.0	4.0.0	-1
mruby	4.0.0	3.3.0	1
mruby	4.0.0	3.4.0	1
msgpack	3.2.0	7.0.2	-1
msgpack	3.3.0	7.0.2	-1
msgpack	4.0.0	7.0.2	-1
msgpack	6.0.0	7.0.2	-1
msgpack	6.1.0	7.0.2	-1
msgpack	7.0.0	7.0.2	-1
msgpack	7.0.1	7.0.2	-1
msgpack	7.0.2	3.2.0	1
msgpack	7.0.2	3.3.0	1
msgpack	7.0.2	4.0.0	1
msgpack	7.0.2	6.0.0	1
msgpack	7.0.2	6.1.0	1
msgpack	7.0.2	7.0.0	1
msgpack	7.0.2	7.0.1	1
msgpack-cxx	7.0.0	9.0.0	-1
msgpack-cxx	9.0.0	7.0.0	1
mt32emu	2.7.3	2.8.3	-1
mt32emu	2.8.3	2.7.3	1
mujs	1.3.10	1.3.9	1
mujs	1.3.9	1.3.10	-1
mupdf	1.27.2	1.28.3	-1
mupdf	1.28.1	1.28.3	-1
mupdf	1.28.2	1.28.3	-1
mupdf	1.28.3	1.27.2	1
mupdf	1.28.3	1.28.1	1
mupdf	1.28.3	1.28.2	1
mysql-client	26.7.0	9.6.0	1
mysql-client	26.7.0	9.7.1	1
mysql-client	9.6.0	26.7.0	-1
mysql-client	9.7.1	26.7.0	-1
nagios-plugins	2.4.12	2.5	-1
nagios-plugins	2.5	2.4.12	1
nanobind	2.12.0	3.0.1	-1
nanobind	3.0.1	2.12.0	1
nanomsg	1.2	1.2.4	-1
nanomsg	1.2.2	1.2.4	-1
nanomsg	1.2.4	1.2	1
nanomsg	1.2.4	1.2.2	1
ncurses	6.2	6.6	-1
ncurses	6.3	6.6	-1
ncurses	6.4	6.6	-1
ncurses	6.5	6.6	-1
ncurses	6.6	6.2	1
ncurses	6.6	6.3	1
ncurses	6.6	6.4	1
ncurses	6.6	6.5	1
neon	0.34.0	0.37.1	-1
neon	0.35.0	0.37.1	-1
neon	0.37.1	0.34.0	1
neon	0.37.1	0.35.0	1
neovim	0.10.1	0.12.5	-1
neovim	0.10.4	0.12.5	-1
neovim	0.11.4	0.12.5	-1
neovim	0.12.0	0.12.5	-1
neovim	0.12.1	0.12.5	-1
neovim	0.12.4	0.12.5	-1
neovim	0.12.5	0.10.1	1
neovim	0.12.5	0.10.4	1
neovim	0.12.5	0.11.4	1
neovim	0.12.5	0.12.0	1
neovim	0.12.5	0.12.1	1
neovim	0.12.5	0.12.4	1
neovim	0.12.5	0.8.2	1
neovim	0.12.5	0.9.2	1
neovim	0.8.2	0.12.5	-1
neovim	0.9.2	0.12.5	-1
net-snmp	5.9.4	5.9.5.2	-1
net-snmp	5.9.5.2	5.9.4	1
netcdf	4.10.0	4.10.1	-1
netcdf	4.10.1	4.10.0	1
netcdf	4.10.1	4.9.3	1
netcdf	4.9.3	4.10.1	-1
netcode	1.4.3	1.4.4	-1
netcode	1.4.4	1.4.3	1
netpbm	10.86.24	11.02.28	-1
netpbm	10.86.26	11.02.28	-1
netpbm	10.86.27	11.02.28	-1
netpbm	10.86.33	11.02.28	-1
netpbm	10.86.35	11.02.28	-1
netpbm	10.86.37	11.02.28	-1
netpbm	11.02.02	11.02.28	-1
netpbm	11.02.03	11.02.28	-1
netpbm	11.02.04	11.02.28	-1
netpbm	11.02.10	11.02.28	-1
netpbm	11.02.13	11.02.28	-1
netpbm	11.02.16	11.02.28	-1
netpbm	11.02.18	11.02.28	-1
netpbm	11.02.19	11.02.28	-1
netpbm	11.02.21	11.02.28	-1
netpbm	11.02.22	11.02.28	-1
netpbm	11.02.23	11.02.28	-1
netpbm	11.02.27	11.02.28	-1
netpbm	11.02.28	10.86.24	1
netpbm	11.02.28	10.86.26	1
netpbm	11.02.28	10.86.27	1
netpbm	11.02.28	10.86.33	1
netpbm	11.02.28	10.86.35	1
netpbm	11.02.28	10.86.37	1
netpbm	11.02.28	11.02.02	1
netpbm	11.02.28	11.02.03	1
netpbm	11.02.28	11.02.04	1
netpbm	11.02.28	11.02.10	1
netpbm	11.02.28	11.02.13	1
netpbm	11.02.28	11.02.16	1
netpbm	11.02.28	11.02.18	1
netpbm	11.02.28	11.02.19	1
netpbm	11.02.28	11.02.21	1
netpbm	11.02.28	11.02.22	1
netpbm	11.02.28	11.02.23	1
netpbm	11.02.28	11.02.27	1
nettle	3.10	4.0	-1
nettle	3.10.1	4.0	-1
nettle	3.10.2	4.0	-1
nettle	3.4.1	4.0	-1
nettle	3.6	4.0	-1
nettle	3.7	4.0	-1
nettle	3.7.3	4.0	-1
nettle	3.8	4.0	-1
nettle	3.8.1	4.0	-1
nettle	3.9.1	4.0	-1
nettle	4.0	3.10	1
nettle	4.0	3.10.1	1
nettle	4.0	3.10.2	1
nettle	4.0	3.4.1	1
nettle	4.0	3.6	1
nettle	4.0	3.7	1
nettle	4.0	3.7.3	1
nettle	4.0	3.8	1
nettle	4.0	3.8.1	1
nettle	4.0	3.9.1	1
nftables	1.1.3	1.1.6	-1
nftables	1.1.6	1.1.3	1
nghttp2	1.42.0	1.70.0	-1
nghttp2	1.43.0	1.70.0	-1
nghttp2	1.44.0	1.70.0	-1
nghttp2	1.45.1	1.70.0	-1
nghttp2	1.70.0	1.42.0	1
nghttp2	1.70.0	1.43.0	1
nghttp2	1.70.0	1.44.0	1
nghttp2	1.70.0	1.45.1	1
ninja	1.13.1	1.13.2	-1
ninja	1.13.2	1.13.1	1
nlohmann-json	3.11.3	3.12.0	-1
nlohmann-json	3.12.0	3.11.3	1
nlopt	2.10.0	2.11.0	-1
nlopt	2.11.0	2.10.0	1
nmap	7.95	7.991	-1
nmap	7.98	7.991	-1
nmap	7.99	7.991	-1
nmap	7.991	7.95	1
nmap	7.991	7.98	1
nmap	7.991	7.99	1
node	10.9.0	26.7.0	-1
node	12.12.0	26.7.0	-1
node	15.2.0	26.7.0	-1
node	15.5.0	26.7.0	-1
node	16.4.2	26.7.0	-1
node	17.0.1	26.7.0	-1
node	18.11.0	26.7.0	-1
node	19.1.0	26.7.0	-1
node	20.7.0	26.7.0	-1
node	21.6.1	26.7.0	-1
node	21.7.2	26.7.0	-1
node	22.5.1	26.7.0	-1
node	22.7.0	26.7.0	-1
node	22.8.0	26.7.0	-1
node	22.9.0	26.7.0	-1
node	23.1.0	26.7.0	-1
node	23.10.0	26.7.0	-1
node	23.11.0	26.7.0	-1
node	23.4.0	26.7.0	-1
node	23.6.0	26.7.0	-1
node	23.6.1	26.7.0	-1
node	23.7.0	26.7.0	-1
node	24.10.0	26.7.0	-1
node	24.2.0	26.7.0	-1
node	24.3.0	26.7.0	-1
node	24.4.0	26.7.0	-1
node	24.4.1	26.7.0	-1
node	24.6.0	26.7.0	-1
node	24.7.0	26.7.0	-1
node	24.8.0	26.7.0	-1
node	24.9.0	26.7.0	-1
node	25.1.0	26.7.0	-1
node	25.2.1	26.7.0	-1
node	25.3.0	26.7.0	-1
node	25.4.0	26.7.0	-1
node	25.5.0	26.7.0	-1
node	25.6.1	26.7.0	-1
node	25.7.0	26.7.0	-1
node	25.8.0	26.7.0	-1
node	25.8.2	26.7.0	-1
node	25.9.0	26.7.0	-1
node	26.0.0	26.7.0	-1
node	26.3.0	26.7.0	-1
node	26.3.1	26.7.0	-1
node	26.4.0	26.7.0	-1
node	26.5.0	26.7.0	-1
node	26.5.1	26.7.0	-1
node	26.6.0	26.7.0	-1
node	26.7.0	10.9.0	1
node	26.7.0	12.12.0	1
node	26.7.0	15.2.0	1
node	26.7.0	15.5.0	1
node	26.7.0	16.4.2	1
node	26.7.0	17.0.1	1
node	26.7.0	18.11.0	1
node	26.7.0	19.1.0	1
node	26.7.0	20.7.0	1
node	26.7.0	21.6.1	1
node	26.7.0	21.7.2	1
node	26.7.0	22.5.1	1
node	26.7.0	22.7.0	1
node	26.7.0	22.8.0	1
node	26.7.0	22.9.0	1
node	26.7.0	23.1.0	1
node	26.7.0	23.10.0	1
node	26.7.0	23.11.0	1
node	26.7.0	23.4.0	1
node	26.7.0	23.6.0	1
node	26.7.0	23.6.1	1
node	26.7.0	23.7.0	1
node	26.7.0	24.10.0	1
node	26.7.0	24.2.0	1
node	26.7.0	24.3.0	1
node	26.7.0	24.4.0	1
node	26.7.0	24.4.1	1
node	26.7.0	24.6.0	1
node	26.7.0	24.7.0	1
node	26.7.0	24.8.0	1
node	26.7.0	24.9.0	1
node	26.7.0	25.1.0	1
node	26.7.0	25.2.1	1
node	26.7.0	25.3.0	1
node	26.7.0	25.4.0	1
node	26.7.0	25.5.0	1
node	26.7.0	25.6.1	1
node	26.7.0	25.7.0	1
node	26.7.0	25.8.0	1
node	26.7.0	25.8.2	1
node	26.7.0	25.9.0	1
node	26.7.0	26.0.0	1
node	26.7.0	26.3.0	1
node	26.7.0	26.3.1	1
node	26.7.0	26.4.0	1
node	26.7.0	26.5.0	1
node	26.7.0	26.5.1	1
node	26.7.0	26.6.0	1
node	26.7.0	8.5.0	1
node	8.5.0	26.7.0	-1
node-build	4.9.124	5.4.51	-1
node-build	4.9.44	5.4.51	-1
node-build	4.9.48	5.4.51	-1
node-build	4.9.61	5.4.51	-1
node-build	4.9.98	5.4.51	-1
node-build	4.9.99	5.4.51	-1
node-build	5.3.11	5.4.51	-1
node-build	5.3.31	5.4.51	-1
node-build	5.4.11	5.4.51	-1
node-build	5.4.51	4.9.124	1
node-build	5.4.51	4.9.44	1
node-build	5.4.51	4.9.48	1
node-build	5.4.51	4.9.61	1
node-build	5.4.51	4.9.98	1
node-build	5.4.51	4.9.99	1
node-build	5.4.51	5.3.11	1
node-build	5.4.51	5.3.31	1
node-build	5.4.51	5.4.11	1
node-build	5.4.51	5.4.7	1
node-build	5.4.7	5.4.51	-1
node@22	22.22.1	22.23.2	-1
node@22	22.22.2	22.23.2	-1
node@22	22.23.2	22.22.1	1
node@22	22.23.2	22.22.2	1
node@24	24.14.0	24.20.0	-1
node@24	24.18.0	24.20.0	-1
node@24	24.19.0	24.20.0	-1
node@24	24.20.0	24.14.0	1
node@24	24.20.0	24.18.0	1
node@24	24.20.0	24.19.0	1
npth	1.6	1.8	-1
npth	1.7	1.8	-1
npth	1.8	1.6	1
npth	1.8	1.7	1
nqp	2026.07	2026.08	-1
nqp	2026.08	2026.07	1
nspr	4.29	4.40	-1
nspr	4.32	4.40	-1
nspr	4.33	4.40	-1
nspr	4.34.1	4.40	-1
nspr	4.35	4.40	-1
nspr	4.36	4.40	-1
nspr	4.37	4.40	-1
nspr	4.38.2	4.40	-1
nspr	4.39	4.40	-1
nspr	4.40	4.29	1
nspr	4.40	4.32	1
nspr	4.40	4.33	1
nspr	4.40	4.34.1	1
nspr	4.40	4.35	1
nspr	4.40	4.36	1
nspr	4.40	4.37	1
nspr	4.40	4.38.2	1
nspr	4.40	4.39	1
nss	3.100	3.128	-1
nss	3.104	3.128	-1
nss	3.105	3.128	-1
nss	3.106	3.128	-1
nss	3.107	3.128	-1
nss	3.108	3.128	-1
nss	3.109	3.128	-1
nss	3.110	3.128	-1
nss	3.116	3.128	-1
nss	3.117	3.128	-1
nss	3.118.1	3.128	-1
nss	3.119.1	3.128	-1
nss	3.120	3.128	-1
nss	3.121	3.128	-1
nss	3.122	3.128	-1
nss	3.123.1	3.128	-1
nss	3.124	3.128	-1
nss	3.125	3.128	-1
nss	3.126	3.128	-1
nss	3.126.1	3.128	-1
nss	3.127	3.128	-1
nss	3.128	3.100	1
nss	3.128	3.104	1
nss	3.128	3.105	1
nss	3.128	3.106	1
nss	3.128	3.107	1
nss	3.128	3.108	1
nss	3.128	3.109	1
nss	3.128	3.110	1
nss	3.128	3.116	1
nss	3.128	3.117	1
nss	3.128	3.118.1	1
nss	3.128	3.119.1	1
nss	3.128	3.120	1
nss	3.128	3.121	1
nss	3.128	3.122	1
nss	3.128	3.123.1	1
nss	3.128	3.124	1
nss	3.128	3.125	1
nss	3.128	3.126	1
nss	3.128	3.126.1	1
nss	3.128	3.127	1
nss	3.128	3.60.1	1
nss	3.128	3.62	1
nss	3.128	3.72	1
nss	3.128	3.76	1
nss	3.128	3.82	1
nss	3.128	3.84	1
nss	3.128	3.85	1
nss	3.128	3.86	1
nss	3.128	3.89	1
nss	3.128	3.89.1	1
nss	3.128	3.93	1
nss	3.128	3.94	1
nss	3.128	3.99	1
nss	3.60.1	3.128	-1
nss	3.62	3.128	-1
nss	3.72	3.128	-1
nss	3.76	3.128	-1
nss	3.82	3.128	-1
nss	3.84	3.128	-1
nss	3.85	3.128	-1
nss	3.86	3.128	-1
nss	3.89	3.128	-1
nss	3.89.1	3.128	-1
nss	3.93	3.128	-1
nss	3.94	3.128	-1
nss	3.99	3.128	-1
numpy	1.21.3	2.5.2	-1
numpy	1.21.4	2.5.2	-1
numpy	1.24.2	2.5.2	-1
numpy	1.26.2	2.5.2	-1
numpy	2.1.1	2.5.2	-1
numpy	2.2.4	2.5.2	-1
numpy	2.3.3	2.5.2	-1
numpy	2.3.5	2.5.2	-1
numpy	2.4.0	2.5.2	-1
numpy	2.4.1	2.5.2	-1
numpy	2.4.3	2.5.2	-1
numpy	2.4.4	2.5.2	-1
numpy	2.4.5	2.5.2	-1
numpy	2.4.6	2.5.2	-1
numpy	2.5.1	2.5.2	-1
numpy	2.5.2	1.21.3	1
numpy	2.5.2	1.21.4	1
numpy	2.5.2	1.24.2	1
numpy	2.5.2	1.26.2	1
numpy	2.5.2	2.1.1	1
numpy	2.5.2	2.2.4	1
numpy	2.5.2	2.3.3	1
numpy	2.5.2	2.3.5	1
numpy	2.5.2	2.4.0	1
numpy	2.5.2	2.4.1	1
numpy	2.5.2	2.4.3	1
numpy	2.5.2	2.4.4	1
numpy	2.5.2	2.4.5	1
numpy	2.5.2	2.4.6	1
numpy	2.5.2	2.5.1	1
oath-toolkit	2.6.11	2.6.14	-1
oath-toolkit	2.6.14	2.6.11	1
oniguruma	6.9.10	6.9.8	1
oniguruma	6.9.10	6.9.9	1
oniguruma	6.9.8	6.9.10	-1
oniguruma	6.9.9	6.9.10	-1
onnx	1.21.0	1.22.0	-1
onnx	1.22.0	1.21.0	1
onnxruntime	1.27.1	1.29.0	-1
onnxruntime	1.29.0	1.27.1	1
open-mpi	4.0.1	5.0.10	-1
open-mpi	4.0.2	5.0.10	-1
open-mpi	4.0.5	5.0.10	-1
open-mpi	4.1.1	5.0.10	-1
open-mpi	4.1.2	5.0.10	-1
open-mpi	4.1.4	5.0.10	-1
open-mpi	4.1.5	5.0.10	-1
open-mpi	5.0.10	4.0.1	1
open-mpi	5.0.10	4.0.2	1
open-mpi	5.0.10	4.0.5	1
open-mpi	5.0.10	4.1.1	1
open-mpi	5.0.10	4.1.2	1
open-mpi	5.0.10	4.1.4	1
open-mpi	5.0.10	4.1.5	1
open-mpi	5.0.10	5.0.3	1
open-mpi	5.0.10	5.0.5	1
open-mpi	5.0.10	5.0.6	1
open-mpi	5.0.10	5.0.7	1
open-mpi	5.0.10	5.0.8	1
open-mpi	5.0.10	5.0.9	1
open-mpi	5.0.3	5.0.10	-1
